cl010059836;"Portrait de Ferdinand Guillemardet";"Goya y Lucientes, Francisco de ; Espagne";1799;"MI 697";"Département des Peintures";;"non exposé";
cl010059838;"Écluse sur la rivière Stour à Flatford Mill (Suffolk)";"Constable, John ; Grande-Bretagne";"vers 1812";"RF 1937 23";"Département des Peintures";;"non exposé";
cl010059840;"Vue de Salisbury";"Constable, John ; Grande-Bretagne";1820;"RF 1952 25";"Département des Peintures";;"Denon, [Peint] Salle 713 - Grande Bretagne / États-Unis";
cl010059841;"Portrait de femme au chapeau noir";"Peters, Matthew William ; Grande-Bretagne";"1775 / 1825  (Fin du XVIIIe siècle - début du XIXè siècle)";"RF 2588";"Département des Peintures";;"non exposé";
cl010059842;"Portrait de Charles William Bell";"Lawrence, Sir Thomas ; Grande-Bretagne";"1797 / 1798  (4e quart du XVIIIe siècle)";"RF 1952 14";"Département des Peintures";;"Denon, [Peint] Salle 713 - Grande Bretagne / États-Unis";
cl010059844;"Portrait de Thomas Young (1773- 1829), médecin, physicien et égyptologue";"Lawrence, Sir Thomas ; Grande-Bretagne";"1800 / 1825  (1e quart du XIXe siècle)";"RF 2544";"Département des Peintures";;"non exposé";
cl010059845;"George III passant en revue le 3e et le 10e régiment de dragons";"Beechey, Sir William ; Grande-Bretagne";1840;"RF 3048";"Département des Peintures";;"non exposé";
cl010059846;"""Willy Lott's House""";"Constable, John ; Grande-Bretagne";1840;"RF 1952 26";"Département des Peintures";;"non exposé";
cl010059847;"Bacchante au tambourin";"Etty, William ; Grande-Bretagne";"vers 1830";"RF 1970 49";"Département des Peintures";;"non exposé";
cl010059848;"Nature morte aux figues";"Meléndez, Luis Egidio ; Espagne";"vers 1760";"RF 3849";"Département des Peintures";;"Castres (France), Musée Goya";
cl010059849;"Portrait de l'artiste tenant un dessin d'académie masculine";"Meléndez, Luis Egidio ; Espagne";1746;"RF 2537";"Département des Peintures";;"Louvre-Lens, Salles d'expositions temporaires";
cl010059854;"C'est cela qui s'appelle lire";"Lucas Velázquez, Eugenio ; Espagne ; Goya y Lucientes, Francisco de";"1800 / 1850  (1e moitié du XIXe siècle)";"RF 2542";"Département des Peintures";;"non exposé";
cl010059855;"Trois singes voleurs de fruits, avec échappée sur un paysage";"Snyders, Frans ; Pays-Bas du Sud";"vers 1640";"MI 981";"Département des Peintures";;"Richelieu, [Peint] Salle 853 - Antoon van Dyck (1599-1641) (ex-salle 24)";
cl010059856;"La Marchande de gibier";"Snyders, Frans ; Pays-Bas du Sud";"vers 1630";"MI 978";"Département des Peintures";;"Richelieu, Escalier Lefuel - 2eme étage";
cl010059857;"Saint François de Paule (1436-1507) prophétisant un fils à Louise de Savoie";"Thulden, Theodoor van ; Pays-Bas du Sud";"vers 1640";"MI 974";"Département des Peintures";;"Richelieu, [Peint] Salle 802 - Grande peinture flamande de la première moitié du 17e siècle";
cl010059858;"La Résurrection de Lazare";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"vers 1620";"RF 188";"Département des Peintures";;"Richelieu, [Peint] Salle 856 - Esquisses de Pierre Paul Rubens (1577-1640)";
cl010059859;"Vieillard de profil; tête d'étude";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1600 / 1700  (XVIIe siècle)";"MI 971";"Département des Peintures";;"non exposé";
cl010059862;"Halte de troupes à cheval et arrestation d’un paysan";"Wouwerman, Philips ; Pays-Bas";"vers 1660";"RF 1529";"Département des Peintures";;"non exposé";
cl010059863;"Personnages de fantaisie dans une barque avec une joueuse de cistre";"Weenix, Jan ; Pays-Bas";1666;"RF 1943 7";"Département des Peintures";;"Richelieu, [Peint] Salle 845 - La Hollande et l’Italie";
cl010059864;"Gibier mort devant un paysage";"Weenix, Jan ; Pays-Bas";1706;"RF 712";"Département des Peintures";;"Richelieu, [Peint] Salle 859 - Flandres, Hollande";
cl010059865;"Portrait d'homme à chapeau et assis";"Vliet, Willem Willemsz. van ; Pays-Bas";1636;"RF 956";"Département des Peintures";;"non exposé";
cl010059867;"Le Sommeil de Diane";"Thomas van Yperen, Jan ; Pays-Bas du Sud";"1625 / 1650  (2e quart du XVIIe siècle)";"MI 973";"Département des Peintures";;"Richelieu, [Peint] Salle 856 - Esquisses de Pierre Paul Rubens (1577-1640)";
cl010059868;"Allégorie de la Victoire tenant une couronne et allégorie de la Piété, deux figures pour l'Apothéose de Jacques 1er, roi d'Angleterre (1566-1625)";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1632 / 1633  (2e quart du XVIIe siècle)";"MI 969";"Département des Peintures";;"Richelieu, [Peint] Salle 856 - Esquisses de Pierre Paul Rubens (1577-1640)";
cl010059869;"Philopoemen, général des Achéens, pris pour un valet puis reconnu dans une cuisine par ses hôtes de Mégare";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1609 / 1610  (1e quart du XVIIe siècle)";"MI 967";"Département des Peintures";;"non exposé";
cl010059870;"Paysage avec les ruines du mont Palatin à Rome";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1614 / 1618  (1e quart du XVIIe siècle)";"MI 966";"Département des Peintures";;"Richelieu, [Peint] Salle 855 - Pierre Paul Rubens (1577-1640)";
cl010059871;"Le Couronnement de la Vierge";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1600 / 1625  (1e quart du XVIIe siècle)";"MI 965";"Département des Peintures";;"Richelieu, [Peint] Salle 856 - Esquisses de Pierre Paul Rubens (1577-1640)";
cl010059872;"L'Élévation de la croix";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1600 / 1625  (1e quart du XVIIe siècle)";"MI 964";"Département des Peintures";;"non exposé";
cl010059873;"Abraham et Melchisédech";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1600 / 1625  (1e quart du XVIIe siècle)";"MI 963";"Département des Peintures";;"non exposé";
cl010059874;"Le Sacrifice d'Isaac par Abraham";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1620 / 1621  (1e quart du XVIIe siècle)";"MI 962";"Département des Peintures";;"Richelieu, [Peint] Salle 856 - Esquisses de Pierre Paul Rubens (1577-1640)";
cl010059876;"Galerie de vues de la Rome moderne";"Panini, Giovanni Paolo ; Italie";1759;"RF 1944 22";"Département des Peintures";;"non exposé";
cl010059877;"Galerie de vues de la Rome antique";"Panini, Giovanni Paolo ; Italie";1758;"RF 1944 21";"Département des Peintures";;"non exposé";
cl010059879;"Portrait de George Brown, père du peintre français John Lewis- Brown (1829-1890)";"Stuart, Gilbert ; Etats-Unis";"1825 / 1850  (2e quart du XIXe siècle)";"RF 1960 2";"Département des Peintures";;"non exposé";
cl010059881;"La Vanité, la Modération (ou la Modestie) et la Mort";"Straet, Jan van der ; Pays-Bas du Sud";1569;"RF 1980 42";"Département des Peintures";;"Richelieu, [Peint] Salle 811 - Pays-Bas du Sud : Anvers, 1550-1580";
cl010059884;"Les joueurs de hoquet";"Teniers, David II ; Pays-Bas du Sud";1661;"RF 1531";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059885;"Intérieur de cabaret. La partie de cartes";"Teniers, David II ; Pays-Bas du Sud";1645;"RF 1530";"Département des Peintures";;"Richelieu, [Peint] Salle 854 - Le paysage flamand";
cl010059886;"Paysage villageois avec cour de ferme, légumes et fruits";"Teniers, David II ; Pays-Bas du Sud";"1640 / 1645  (2e quart du XVIIe siècle)";"RF 711";"Département des Peintures";;"Richelieu, [Peint] Salle 802 - Grande peinture flamande de la première moitié du 17e siècle";
cl010059887;L'Hiver;"Teniers, David II ; Pays-Bas du Sud";"vers 1660";"MI 998";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059888;L'Été;"Teniers, David II ; Pays-Bas du Sud";"vers 1660";"MI 997";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059889;"Les Joueurs de boules";"Teniers, David II ; Pays-Bas du Sud";"vers 1650";"MI 995";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059890;"Le Quêteur";"Teniers, David II ; Pays-Bas du Sud";1671;"MI 994";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059891;"Saint Michel";"Roberti, Ercole de ; Italie Émilie-Romagne Ferrare";"1450 / 1475  (3e quart du XVe siècle)";"RF 1271 B";"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010059892;"Tentation de saint Hilarion";"Tassaert, Octave ; France";"1850 / 1875  (3e quart du XIXe siècle)";"RF 1976 73";"Département des Peintures";;"non exposé";
cl010059893;"Sainte Madeleine pénitente";"Slingelandt, Pieter Cornelisz. van ; Pays-Bas";1657;"RF 759";"Département des Peintures";;"Richelieu, [Peint] Salle 839 - Peinture de genre, Leyde";
cl010059894;"Joyeux repas de famille";"Steen, Jan ; Pays-Bas";"vers 1674";"MI 983";"Département des Peintures";;"Richelieu, [Peint] Salle 852 - Le pittoresque dans la peinture hollandaise (ex-salle 27-2)";
cl010059895;"La Route";"Ruisdael, Jacob Isaacksz van ; Pays-Bas";"vers 1660";"RF 1527";"Département des Peintures";;"Richelieu, [Peint] Salle 837 - Autour de Jacob van Ruisdael (vers 1628-1682)";
cl010059896;"Le joueur de guitare, épié d'en haut";"Teniers, David II ; Pays-Bas du Sud";"vers 1640";"MI 993";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059897;"Tabagie. Fumeur au tonneau";"Teniers, David II ; Pays-Bas du Sud";"vers 1645";"MI 992";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059898;"La Tentation de saint Antoine par l'ivresse (petite version)";"Teniers, David II ; Pays-Bas du Sud";"1645 / 1650  (2e quart du XVIIe siècle)";"MI 991";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059899;"Danse en plein-air au son de la musette";"Teniers, David II ; Pays-Bas du Sud";"1625 / 1650  (2e quart du XVIIe siècle)";"MI 989";"Département des Peintures";;"non exposé";
cl010059900;"Grand Duo: joueur de pochette et chanteuse";"Teniers, David II ; Pays-Bas du Sud";"1640 / 1650  (2e quart du XVIIe siècle)";"MI 988";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059901;"Intérieur de tabagie avec deux fumeurs";"Teniers, David II ; Pays-Bas du Sud";"vers 1645";"MI 987";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059902;"Petit Duo: joueur de pochette et chanteuse";"Teniers, David II ; Pays-Bas du Sud";"vers 1640";"MI 986";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059903;"La Kermesse. Danse villageoise au son de la musette";"Teniers, David II ; Pays-Bas du Sud";"après 1660";"MI 985";"Département des Peintures";;"non exposé";
cl010059904;"Portrait d'homme";"Raeburn, Sir Henry ; Grande-Bretagne";"vers 1800";"RF 1943 11";"Département des Peintures";;"non exposé";
cl010059906;"Antoine-Vincent Arnault (1766-1834), écrivain, secrétaire perpétuel de l'Académie française, cousin de la seconde femme de l'artiste";"Boilly, Louis Léopold ; France";1819;"RF 1946";"Département des Peintures";;"Sully, [Peint] Salle 938 - Louis Léopold Boilly (1761-1845) et la scène de moeurs parisiennes";
cl010059907;"Pierre Paul Royer-Collard (1763-1845), homme d'État, philosophe, membre de l'Académie française.";"Boilly, Louis Léopold ; France";1819;"RF 2626";"Département des Peintures";;"non exposé";
cl010059910;"Tigre couché";"Barye, Antoine Louis ; France";1833;"RF 1956 10";"Département des Peintures";;"non exposé";
cl010059912;"Portrait du marquis de Circello";"Lemasle, Louis Nicolas ; France";1823;"RF 1974 21";"Département des Peintures";;"non exposé";
cl010059913;"Carle Vernet (1758-1836), peintre";"Lefèvre, Robert ; France";1804;"RF 671";"Département des Peintures";;"Denon, [Peint] Salle 702 - Salle Daru, néoclassicisme";
cl010059914;"Guérison miraculeuse de don Carlos par saint Diego d'Alcala";"Licherie, Louis ; France";"1670 / 1675  (XVIIe siècle)";"RF 1943 10";"Département des Peintures";;"non exposé";
cl010059915;"Paysage avec barque";"Ruisdael, Jacob Isaacksz van ; Pays-Bas";;"INV 20373";"Département des Peintures";;"non exposé";
cl010059916;"Saint Jérôme en prière dans une grotte";"Slingelandt, Pieter Cornelisz. van ; Pays-Bas";1656;"RF 758";"Département des Peintures";;"Richelieu, [Peint] Salle 839 - Peinture de genre, Leyde";
cl010059917;"Intérieur d'un cabaret. Buveur de bière et fumeur chantant";"Sorgh, Hendrick Maertensz ; Pays-Bas";"1660 / 1670  (3e quart du XVIIe siècle)";"MI 903";"Département des Peintures";;"Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)";
cl010059924;"Le déjeuner.";"Boucher, François ; France";1739;"RF 926";"Département des Peintures";;"Sully, [Peint] Salle 921 - Peinture de genre";
cl010059926;"Portrait présumé d'Adrien Segond (1769-1813)";"Bonnemaison, chevalier Féréol de ; France";1812;"RF 1941 1";"Département des Peintures";;"Sully, [Peint] Salle 935 - Jacques-Louis David (1745-1825) et ses élèves, l’art du portrait";
cl010059928;"Madame Arnault de Gorse, née Mauduit, belle-soeur de l'écrivain Antoine Vincent Arnault.";"Boilly, Louis Léopold ; France";"1800 / 1825  (1e quart du XIXe siècle)";"RF 1948";"Département des Peintures";;"non exposé";
cl010059929;"Réunion d'artistes dans l'atelier d'Isabey.";"Boilly, Louis Léopold ; France";1798;"RF 1290bis";"Département des Peintures";;"Sully, [Peint] Salle 938 - Louis Léopold Boilly (1761-1845) et la scène de moeurs parisiennes";
cl010059930;"Monsieur Arnault de Gorse, frère de l'écrivain Antoine Vincent Arnault.";"Boilly, Louis Léopold ; France";"1800 / 1900  (XIXe siècle)";"RF 1947";"Département des Peintures";;"Sully, [Peint] Salle 938 - Louis Léopold Boilly (1761-1845) et la scène de moeurs parisiennes";
cl010059931;"Madame Nicolas Vincent Arnault, née Marie-Jacqueline Le Duc, mère de l'écrivain Antoine Vincent Arnault et tante de la seconde femme de l'artiste.";"Boilly, Louis Léopold ; France";"1800 / 1825  (1e quart du XIXe siècle)";"RF 1945";"Département des Peintures";;"Sully, [Peint] Salle 938 - Louis Léopold Boilly (1761-1845) et la scène de moeurs parisiennes";
cl010059932;"Monsieur Hubert, cousin des Le Duc, famille apparentée aux Arnault.";"Boilly, Louis Léopold ; France";"1800 / 1825  (1e quart du XIXe siècle)";"RF 1951";"Département des Peintures";;"non exposé";
cl010059933;"Jean-Antoine de Mesme (1598-1673), président au Parlement de Paris";"Champaigne, Philippe de ; France";1653;"MI 912";"Département des Peintures";;"Sully, [Peint] Salle 913 - Philippe de Champaigne (1602-1674)";
cl010059934;"Mère Angélique Arnauld (1591-1661), abbesse de Port-Royal";"Champaigne, Philippe de ; France";1654;"RF 2035";"Département des Peintures";;"non exposé";
cl010059944;"Le Buveur à la fenêtre";"Ostade, Adriaen van ; Pays-Bas";"1640 / 1660  (Milieu du XVIIe siècle)";"MI 943";"Département des Peintures";;"Richelieu, [Peint] Salle 852 - Le pittoresque dans la peinture hollandaise (ex-salle 27-2)";
cl010059945;"Portrait de Jeanne de Tourbey, future comtesse de Loynes.";"Amaury-Duval, Eugène Emmanuel Pineu-Duval, dit ; France";1862;"RF 2168";"Département des Peintures";;"Paris (France), Musée d'Orsay";
cl010059946;"Le coucher de Desdémone. (Shakespeare, Othello, acte IV, scène 3).";"Chassériau, Théodore ; France";1849;"RF 3880";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010059947;"Ariane abandonnée.";"Chassériau, Théodore ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 3884";"Département des Peintures";;"non exposé";
cl010059948;"Juives au balcon, Alger.";"Chassériau, Théodore ; France";1849;"RF 3882";"Département des Peintures";;"Paris (France), Musée du Quai Branly - Jacques-Chirac, salle d'exposition";
cl010059949;"Femme de pêcheur de Mola di Gaëte embrassant son enfant.";"Chassériau, Théodore ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 3923";"Département des Peintures";;"non exposé";
cl010059951;"Le Prévôt des marchands et les échevins de la ville de Paris";"Champaigne, Philippe de ; France";"vers 1648";"MI 911";"Département des Peintures";;"Sully, [Peint] Salle 913 - Philippe de Champaigne (1602-1674)";
cl010059953;"L'entrée du théâtre de l'Ambigu-Comique à une représentation gratis.";"Boilly, Louis Léopold ; France";1819;"RF 2682";"Département des Peintures";;"Sully, [Peint] Salle 938 - Louis Léopold Boilly (1761-1845) et la scène de moeurs parisiennes";
cl010059954;"Les amateurs d'estampes.";"Boilly, Louis Léopold ; France";1803;"RF 1721";"Département des Peintures";;"Sully, [Peint] Salle 938 - Louis Léopold Boilly (1761-1845) et la scène de moeurs parisiennes";
cl010059955;"Vénus couchée";"Bol, Ferdinand ; Pays-Bas";1644;"RF 2269";"Département des Peintures";;"non exposé";
cl010059956;"Paysage d'hiver avec moulin, patineurs et cheval attelé à un traîneau";"Ostade, Isaack van ; Pays-Bas";1644;"MI 952";"Département des Peintures";;"Richelieu, [Peint] Salle 852 - Le pittoresque dans la peinture hollandaise (ex-salle 27-2)";
