ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010066910;"Le Tombeau de Sénèque";"Le Brun, Charles ; France";"1642 / 1644  (XVIIe siècle)";"RF 1998 2";"Département des Peintures";;"Sully, [Peint] Salle 911- L'atticisme, Salle 911 - (ex-salle 26F)";
cl010066911;"Plafond :Le Triomphe de Flore.";"Cabanel, Alexandre ; France";1873;"RF 1998 3";"Département des Peintures";;"non exposé";
cl010066912;"Icône-ménologe : les saints et les fêtes du mois de février";"Anonyme ; Russie";"1600 / 1700  (XVIIe siècle)";"INV 20854";"Département des Arts de Byzance et des Chrétientés en Orient";;"non exposé";
cl010066913;"Portrait de Marie de Broutin, baronne de Chalvet Souville";"Vincent, François-André ; France";1793;"RF 1998 5";"Département des Peintures";;"Sully, [Peint] Salle 935 - Jacques-Louis David (1745-1825) et ses élèves, l’art du portrait";
cl010066914;"Sainte Praxède";"Pignoni, Simone ; Italie Toscane Florence";"1600 / 1700  (XVIIe siècle)";"RF 1998 4";"Département des Peintures";;"non exposé";
cl010066915;"Vieillard. Tête d'étude";"Dyck, Antoon van ; Pays-Bas du Sud";"vers 1616";"MI 916";"Département des Peintures";;"Richelieu, [Peint] Salle 856 - Esquisses de Pierre Paul Rubens (1577-1640)";
cl010066916;"Intérieur de la basilique Saint-Pierre à Rome";"Alaux, Jean-Pierre ; France";1827;"INV 20110; LP 210";"Département des Peintures";;"non exposé";
cl010066919;"Rinceaux fleuronnés";"Anonyme ; France";"1644 / 1654  (XVIIe siècle)";"RF 1975 76";"Département des Peintures";;"non exposé";
cl010066924;"Bureau du baron Basile de Schlichting.";"Béroud, Louis ; France";1908;"RF 1970 57";"Département des Peintures";;"non exposé";
cl010066927;"Moïse sauvé des eaux";"Blanchet, Thomas ; France";"1655 / 1656  (3e quart du XVIIe siècle)";"RF 1985 88";"Département des Peintures";;"non exposé";
cl010066934;"Renaud et Armide.";"Boucher, François ; France";1734;"INV 2720; MR 1213";"Département des Peintures";;"Sully, [Peint] Salle 919 - Les peintres de Louis XV";
cl010066935;"Les Forges de Vulcain.";"Boucher, François ; France";1747;"MI 1022";"Département des Peintures";;"Sully, [Peint] Salle 927 - François Boucher (1703-1770)";
cl010066936;"Rébecca recevant des mains d'Eliézer les présents d'Abraham.";"Boucher, François ; France";"1725 / 1750  (2e quart du XVIIIe siècle)";"RF 1977 15";"Département des Peintures";;"non exposé";
cl010066938;"Allégorie relative à l'établissement du Muséum dans la Grande Galerie du Louvre";"Lagrenée, Jean-Jacques ; France";1783;"RF 1998 6";"Département des Peintures";;"non exposé";
cl010066939;"Environs de Mortain. Chemin borde à gauche par des Pommiers, dit aussi Le sentier le long du bois";"Corot, Jean-Baptiste Camille ; France";"1835 / 1845  (1e moitié du XIXe siècle)";"RF 1997 39";"Département des Peintures";;"Sully, [Peint] Salle 948 - Le paysage français (1820-1850)";
cl010066941;"Vaches auprès d'une mare";"Dupré, Jules ; France";"1800 / 1900  (XIXe siècle)";"RF 1997 46";"Département des Peintures";;"non exposé";
cl010066942;"Nymphe et amours";"Diaz de la Pena, Narcisse ; France";"1800 / 1900  (XIXe siècle)";"RF 1997 45";"Département des Peintures";;"non exposé";
cl010066944;"Saint Sébastien.";"Corot, Jean-Baptiste Camille ; France";"1850 / 1875  (3e quart du XIXe siècle)";"RF 2232";"Département des Peintures";;"Sully, [Peint] Salle 949 - Collection Étienne Moreau-Nélaton (1859-1927), une passion pour Corot";
cl010066945;"Le Triomphe de Flore.";"Callet, Antoine François ; France";"vers 1780";"MI 1028";"Département des Peintures";;"non exposé";
cl010066957;"La mère Catherine-Agnès Arnauld (1593-1671) et la soeur Catherine de Sainte Suzanne Champaigne (1636-1686), fille de l'artiste";"Champaigne, Philippe de ; France";1662;"INV 1138; MR 611";"Département des Peintures";;"Sully, [Peint] Salle 913 - Philippe de Champaigne (1602-1674)";
cl010066958;"Le Singe antiquaire";"Chardin, Jean Baptiste Siméon ; France";1740;"INV 3206; MN 80";"Département des Peintures";;"Sully, [Peint] Salle 920 - Jean-Siméon Chardin (1699-1779)";
cl010066959;"Portrait du peintre Joseph Aved (1702-0766), ami de l'artiste";"Chardin, Jean Baptiste Siméon ; France";1734;"RF 2169";"Département des Peintures";;"Sully, [Peint] Salle 919 - Les peintres de Louis XV";
cl010066962;"Expédition d'Égypte sous les ordres de Bonaparte. Esquisse de plafond.";"Cogniet, Léon ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 1986 64";"Département des Peintures";;"non exposé";
cl010066966;"La Dame en bleu.";"Corot, Jean-Baptiste Camille ; France";1874;"RF 2056";"Département des Peintures";;"Sully, [Peint] Salle 952 - Jean-Baptiste Camille Corot (1796-1875)";
cl010066967;"Florence. Vue prise des jardins Boboli.";"Corot, Jean-Baptiste Camille ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 2598";"Département des Peintures";;"Sully, [Peint] Salle 952 - Jean-Baptiste Camille Corot (1796-1875)";
cl010066968;"Souvenir de Mortefontaine (Oise).";"Corot, Jean-Baptiste Camille ; France";"1850 / 1875  (3e quart du XIXe siècle)";"MI 692 bis";"Département des Peintures";;"Sully, [Peint] Salle 952 - Jean-Baptiste Camille Corot (1796-1875)";
cl010066969;"Paysage avec rivière";"Dupré, Jules ; France";"1800 / 1900  (XIXe siècle)";"RF 1469";"Département des Peintures";;"non exposé";
cl010066970;"L'Arbre aux corbeaux";"Friedrich, Caspar David ; Allemagne";"vers 1822";"RF 1975 20";"Département des Peintures";;"Richelieu, [Peint] Salle 863 - Allemagne, Russie, Suisse";
cl010066971;"Saintes Femmes méditant auprès des instruments de la Passion";"Navez, François-Joseph ; Belgique";"vers 1822";"RF 1987 3";"Département des Peintures";;"Richelieu, [Peint] Salle 860 - Flandres, Hollande, Russie";
cl010066972;"L'Oude Gracht à Utrecht. Vue composite";"Prins, Joannes Huibert ; Pays-Bas";"1700 / 1800  (XVIIIe siècle)";"MNR 511";"Département des Peintures";;"Richelieu, [Peint] Salle 804 - Tableaux en attente de restitution";MNR
cl010066973;"« Vue de Paradis-Bakken (esquisse) »";"Balke, Peder ; Norvège";"1800 / 1900  (XIXe siècle)";"INV 1021; LP 7086";"Département des Peintures";;"Richelieu, [Peint] Salle 862 - Pays scandinaves, vitrine 4";
cl010066974;"« Un [bateau] “Sexring” près de la paroisse de Stegen (esquisse) »";"Balke, Peder ; Norvège";"1800 / 1900  (XIXe siècle)";"INV 995; LP 7060";"Département des Peintures";;"Richelieu, [Peint] Salle 862 - Pays scandinaves, vitrine 1";
cl010066975;"Portrait d'un révolutionnaire avec sa fille devant une statue.";"Danloux, Henri-Pierre ; France";"1785 / 1790  (4e quart du XVIIIe siècle)";"RF 1998 13";"Département des Peintures";;"non exposé";
cl010066976;"La Tireuse de cartes.";"Colin de la Biochaye, Christian-Louis-Marie ; France";1799;"RF 1998 15";"Département des Peintures";;"non exposé";
cl010066977;"Paysage au clair de lune";"Lantara, Simon Mathurin ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"RF 1998 17";"Département des Peintures";;"non exposé";
cl010066978;"Paysage à la scierie";"Anonyme ; France";"1800 / 1900  (XIXe siècle)";"RF 1998 19";"Département des Peintures";;"non exposé";
cl010066979;"Portrait d'homme";"Anonyme ; France";"vers 1700";"RF 1998 20";"Département des Peintures";;"non exposé";
cl010066980;"Portrait d'homme";"Anonyme ; Italie";"1660 / 1700  (Fin du XVIIe siècle)";"RF 1998 21";"Département des Peintures";;"non exposé";
cl010066981;"Le Dessinateur";"Anonyme ; France";"1760 / 1800  (Fin du XVIIIe siècle)";"RF 1998 22";"Département des Peintures";;"non exposé";
cl010066982;"Le Temps brise les armes de l'Amour";"Anonyme ; France";"1800 / 1835  (1e tiers du XIXe siècle)";"RF 1998 23";"Département des Peintures";;"non exposé";
cl010066983;"Allégorie du jour et de la nuit";"Anonyme ; Grande-Bretagne";"1800 / 1850  (1e moitié du XIXe siècle)";"RF 1998 27";"Département des Peintures";;"non exposé";
cl010066984;"Le grenier du peintre";"Anonyme ; France";"vers 1830";"RF 1998 28";"Département des Peintures";;"non exposé";
cl010066985;"La Vierge et l'Enfant ; dans le médaillon trilobé à l'intérieur du gâble, Le Calvaire";"Lorenzetti, Ambrogio ; Italie Toscane Sienne";"1300 / 1350  (1e moitié du XIVe siècle)";"RF 1998 29";"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010066986;"Bretonnes à la fontaine. Bourg de Batz (Loire-Atlantique).";"Corot, Jean-Baptiste Camille ; France";"1840 / 1860  (Milieu du XIXe siècle)";"RF 1941 4";"Département des Peintures";;"non exposé";
cl010066987;"Tivoli. Les jardins de la Villa d'Este.";"Corot, Jean-Baptiste Camille ; France";1843;"RF 1943 5";"Département des Peintures";;"Sully, [Peint] Salle 952 - Jean-Baptiste Camille Corot (1796-1875)";
cl010066988;"Portrait d'homme, peut-être Ferdinand Osmond (1806-?), ami de l'artiste,ou le peintre Jean-Auguste Franquelin (1798-1839), peintre.";"Corot, Jean-Baptiste Camille ; France";1835;"RF 1965 4";"Département des Peintures";;"non exposé";
cl010066989;"Paysage de rivière";"Corot, Jean-Baptiste Camille ; France";"1800 / 1900  (XIXe siècle)";"MNR 686";"Département des Peintures";;"non exposé";MNR
cl010066994;"Saint Jacques le Majeur, conduit au supplice, guérit un paralytique et embrasse son accusateur";"Coypel, Noël ; France";1661;"MI 335";"Département des Peintures";;"Sully, [Peint] Salle 908 - Tableaux d'autels";
cl010066995;"Nature morte au poisson avec crabe, crevettes, oignons et oranges";"Gomes Figueira, Baltazar ; Portugal";1645;"RF 1996 9";"Département des Peintures";;"Castres (France), Musée Goya";
cl010066999;"Vache dans une étable; étude d'après nature.";"Dalton, Eugénie ; France";1832;"INV 3638; LP 131";"Département des Peintures";;"non exposé";
cl010067000;"Apollon et Daphné";"Chassériau, Théodore ; France";"1844 / 1845  (2e quart du XIXe siècle)";"RF 3870";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010067001;"Villageois et cavaliers regardant la pantomime.";"Debucourt, Philibert-Louis ; France";1770;"RF 1961 37";"Département des Peintures";;"Sully, [Peint] Salle 903 - Donation Hélène et Victor Lyon";
cl010067002;"Ixion dans le Tartare";"Abel de Pujol, Alexandre-Denis ; France";1823;"INV 2195; L 3908";"Département des Peintures";;"non exposé";
cl010067003;"La Chaste Suzanne";"Lafond, Charles Nicolas Joseph Raphaël ; France";1824;"INV 5546; C 27";"Département des Peintures";;"non exposé";
cl010067004;"Portrait en buste de Marie Leczinska";"Nattier, Jean-Marc ; France";"1700 / 1800  (XVIIIe siècle)";"INV 6290; B 2045";"Département des Peintures";;"non exposé";
cl010067005;"L'éruption du Vésuve ; vue en hauteur";"Volaire, Pierre Jacques ; France";1757;"INV 8489 bis; MR 2703";"Département des Peintures";;"Sully, [Peint] Salle 927 - François Boucher (1703-1770)";
cl010067006;"L'île d'Amour. Des Nymphes enlèvent à ce dieu ses flèches et son carquois.";"Hue, Jean-François ; France";1789;"INV 5408; MR 1842; D.2004.101";"Département des Peintures";;"Valence (France), Musée des Beaux-Arts et d'Archéologie, salle d'exposition";
cl010067007;"Vierge à l'Enfant avec saint Joseph et l'archange saint Michel, et quatre magistrats de la ville de Bruxelles en orants";"Sallaert, Anton ; Pays-Bas du Sud";"avant 1634";"MI 1265";"Département des Peintures";;"Richelieu, [Peint] Salle 854 - Le paysage flamand";
cl010067008;"Saint Jérôme méditant";"Vermeyen, Jan Cornelisz ; Pays-Bas du Sud";"1500 / 1600  (XVIe siècle)";"RF 2003 8";"Département des Peintures";;"Richelieu, [Peint] Salle 815 - Pays-Bas du Nord, 1500-1550";
cl010067011;"La tentation de la vestale";"Anonyme ; France";"1700 / 1800  (XVIIIe siècle)";"INV 20305";"Département des Peintures";;"non exposé";
cl010067012;"La faute de la vestale";"Anonyme ; France";"1700 / 1800  (XVIIIe siècle)";"INV 20306";"Département des Peintures";;"non exposé";
cl010067013;"La Façade du Louvre avec le Pavillon de l'Horloge, vue de la Fromenteau.";"Debucourt, Philibert-Louis ; France";"1700 / 1800  (XVIIIe siècle)";"RF 2005 19";"Département des Peintures";;"non exposé";
cl010067014;"Tête de jeune fille";"Anonyme ; Italie";"1700 / 1800  (XVIIIe siècle)";"MI 1201";"Département des Peintures";;"non exposé";
cl010067015;"Sainte Madeleine";"Metsys, Quentin ; Pays-Bas du Sud";"1500 / 1535  (1e tiers du XVIe siècle)";"RF 2006 1";"Département des Peintures";;"Richelieu, [Peint] Salle 814 - Humanisme et Réforme";
cl010067016;"Portrait de Ferdinand Philippe d'Orléans, prince royal et duc d'Orléans";"Ingres, Jean-Auguste-Dominique ; France";1842;"RF 2005 13";"Département des Peintures";;"Denon, [Peint] Salle 702 - Salle Daru, néoclassicisme";
cl010067017;"Le Temple en ruine. Paysage autour d'une marmite";"Robert, Hubert ; France";1783;"INV 7657; MR 2431";"Département des Peintures";;"non exposé";
cl010067018;"Paysage avec le baptême du Christ";"Anonyme ; Italie";"1600 / 1700  (XVIIe siècle)";"RF 2006 4";"Département des Peintures";;"non exposé";
cl010067019;"Le Retour à l'étable";"Robert, Hubert ; France";"vers 1760";"RF 2006 3";"Département des Peintures";;"non exposé";
cl010067020;"Le Calvaire avec saint François d'Assise et saint Guy (?)";"Francesco di Vannuccio ; Italie";"1300 / 1400  (XIVe siècle)";"RF 2006 2";"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010067026;"Paysage avec berger et bestiaux auprès d'un pont en ruine";"Roos, Johan Heinrich ; Allemagne";"vers 1664";"INV 1757; MR 955";"Département des Peintures";;"non exposé";
cl010067027;"Femme en barque sur un lac";"Rumpf, Philipp ; Allemagne";"1800 / 1900  (XIXe siècle)";"INV 20928; Sans INV 1";"Département des Peintures";;"non exposé";
cl010067031;"Portrait dit d'un Invalide de la marine de Greenwich";France;"1750 / 1800  (2e moitié du XVIIIe siècle)";"RF 460";"Département des Peintures";;"non exposé";
cl010067032;Paysage;"Anonyme ; France";;"INV 20942; R 12; C 32 D 3";"Département des Peintures";;"non exposé";
cl010067033;"Portrait d'homme";"Anonyme ; Inconnue";;"INV 20943; C 32 D 59; R 192";"Département des Peintures";;"non exposé";
cl010067034;"Portrait de Titus";"Rembrandt, Harmensz. van Rijn ; Pays-Bas";"1600 / 1700  (XVIIe siècle)";"INV 20920; C 32 D 97";"Département des Peintures";;"non exposé";
cl010067035;"Deux naïades";"Boullogne, Louis II de, dit Le Jeune ; France";"1700 / 1800  (XVIIIe siècle)";"INV 20944; C 32 D 61; R 212";"Département des Peintures";;"non exposé";
cl010067036;"Hercule et le taureau (cf. la métope d'Olympie)";"Anonyme ; Inconnue";;"INV 20945; C 32 D 64; R 218";"Département des Peintures";;"non exposé";
cl010067039;"Rébecca enlevée par le Templier";"Delacroix, Eugène ; France";1858;"RF 1392";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010067040;"L'enlèvement d'Orithie";"Schut, Cornelis ; Pays-Bas du Sud";"1600 / 1700  (XVIIe siècle)";"MNR 532";"Département des Peintures";;"non exposé";MNR
cl010067041;"Portrait de Louis XIV";"Anonyme ; France";"vers 1686";"MNR 673";"Département des Peintures";;"non exposé";MNR
cl010067042;Estuaire;"Anonyme ; Grande-Bretagne";"1800 / 1900  (XIXe siècle)";"MNR 833; 801";"Département des Peintures";;"non exposé";MNR
cl010067043;"Portrait de femme";"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"MNR 874";"Département des Peintures";;"non exposé";MNR
cl010067044;"Paysage de fantaisie avec des ruines romaines inspirées de l'arc de Titus";"Italie ; Panini, Giovanni Paolo";"1725 / 1750  (2e quart du XVIIIe siècle)";"MNR 957";"Département des Peintures";;"non exposé";MNR
cl010067045;"Paysage de fantaisie avec des ruines romaines et un prédicateur";"Italie ; Panini, Giovanni Paolo";"1725 / 1750  (2e quart du XVIIIe siècle)";"MNR 958";"Département des Peintures";;"non exposé";MNR
cl010067046;"Sibylle déroulant un papier";"Anonyme ; Italie ; France";"1560 / 1600  (Fin du XVIe siècle)";"INV 858; B 175";"Département des Peintures";;"non exposé";
cl010067047;"Sibylle s'appuyant sur un livre";"Anonyme ; Italie ; France";"1560 / 1600  (Fin du XVIe siècle)";"INV 859; B 174";"Département des Peintures";;"non exposé";
cl010067048;"Pêches et brioches";"Anonyme ; France";"1700 / 1800  (XVIIIe siècle)";"MNR 71";"Département des Peintures";;"non exposé";MNR
cl010067049;"Portrait d'homme";"Bellini, Giovanni ; Italie Vénétie Venise";"1475 / 1500  (4e quart du XVe siècle)";"RF 1344";"Département des Peintures";;"Louvre-Lens, Galerie du Temps";
cl010067050;"Porc-épic et deux oiseaux échassiers";"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"INV 1664; INV 20878; B 1182; R 144; C 32 D 24";"Département des Peintures";;"non exposé";
cl010067051;"Séance de l'Académie royale de peinture et de sculpture au Louvre";"Martin, Jean-Baptiste ; France";"1717 / 1718  (Fin du XVIIe siècle - début du XVIIIè siècle)";"RF 1998 36";"Département des Peintures";;"non exposé";
cl010067052;"L'Eruption du Vésuve";"Wutky, Michael ; Autriche";"vers 1780";"RF 1998 37";"Département des Peintures";;"Richelieu, [Peint] Salle 863 - Allemagne, Russie, Suisse";
cl010067053;"L'Assomption de la Vierge";"Winck, Johann Christian Thomas ; Allemagne";"1750 / 1800  (2e moitié du XVIIIe siècle)";"RF 1998 34";"Département des Peintures";;"Richelieu, [Peint] Salle 864 - Allemagne, Autriche";
cl010067054;"Saint Antoine de Padoue";"Sassetta (Stefano di Giovanni, dit) ; Italie";"1437 / 1444  (2e quart du XVe siècle)";"RF 1956 11 B";"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010067055;"Saint Jean l' Évangéliste";"Sassetta (Stefano di Giovanni, dit) ; Italie";"1400 / 1425  (1e quart du XVe siècle)";"RF 1956 11 C";"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
